http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-499-fra.html,2016-2017,t2,The Conference Board of Canada,P170015-1,2016-07-29,0499 Autres services professionnels non précisés ailleurs,2016-04-11 à 2016-10-14,"28 465,00 $",Le présent marché a été adjugé dans le cadre d'un concours. Le présent marché comprend une modification ou plus.  Montant original 24 965.00$.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-482-fra.html,2016-2017,t1,The Conference Board of Canada,P170015,2016-04-11,0499 Autres services professionnels non précisés ailleurs,2016-04-11 à 2016-08-05,"24 965,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-487-fra.html,2016-2017,t1,Altis Professional Recruitment,P170026,2016-04-15,0499 Autres services professionnels non précisés ailleurs,2016-04-15 à 2016-06-15,"10 865,14 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-483-fra.html,2016-2017,t1,Donna Conna Inc,P170018,2016-04-22,1283 Équipement informatique de l'environnement d'informatique répartie - Bureau/OP/ord. portable (y compris pièces et périphériques) ,2016-04-22 à 2016-05-31,2016-05-31,"10 023,83 $",Valeur du contrat mise-à-jour le 2 août 2016. Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-488-fra.html,2016-2017,t1,Mishkumi Technologies Inc.,P170031,2016-04-22,1283 Équipement informatique de l'environnement d'informatique répartie - Bureau/OP/ord. portable (y compris pièces et périphériques) ,2016-04-22 à 2016-06-16,2016-06-16,"87 207,23 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-489-fra.html,2016-2017,t1,Société Gamma Inc.,P170033,2016-04-27,0494 Services de traduction,2016-05-01 à 2017-03-31,"70 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-484-fra.html,2016-2017,t1,Llama Communications,P170020,2016-05-04,0322 Services d'imagerie ,2016-05-04 à 2017-03-31,"15 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-485-fra.html,2016-2017,t1,Kaboom Communication Design Inc.,P170021,2016-05-04,0322 Services d'imagerie ,2016-05-04 à 2017-03-31,"15 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-486-fra.html,2016-2017,t1,Kapella,P170022,2016-05-04,0322 Services d'imagerie ,2016-05-04 à 2017-03-31,"15 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-490-fra.html,2016-2017,t1,J&A Media Services,P170039,2016-05-12,0361 Abonnement électronique et publications électroniques,2016-05-12 à 2017-03-31,"11 300,00 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-491-fra.html,2016-2017,t1,COPEM,P170042,2016-05-24,0499 Autres services professionnels non précisés ailleurs,2016-05-24 à 2017-03-31,"21 018,00 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-495-fra.html,2016-2017,t1,Crowne Plaza Gatineau,P170061,2016-06-13,0570 Hospitalité,2016-06-14 à 2016-06-16,"12 753,60 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-494-fra.html,2016-2017,t1,Debra Davis,P170060-1,2016-06-15,0499 Autres services professionnels non précisés ailleurs,2016-06-02 à 2016-06-22,"12 072,38 $","Le présent marché a été adjugé à un fournisseur unique. Le présent marché comprend une modification ou plus.  Montant original 9,198.00$.",Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-496-fra.html,2016-2017,t1,Advanced Business Interiors inc.,P170078,2016-06-15,1231 Mobilier et ameublement du bureau incluant des pièces,2016-06-21 à 2016-07-29,2016-07-29,"24 998,73 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-493-fra.html,2016-2017,t1,3492125 Canada inc. Dennery Resources,P170056,2016-06-17,0499 Autres services professionnels non précisés ailleurs,2016-06-20 à 2016-09-16,"74 580,00 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-492-fra.html,2016-2017,t1,altisHR,P170052-1,2016-06-28,0813 Services d'aide temporaire,2016-05-31 à 2016-07-29,"10 595,64 $","Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.  Montant original 5,538.63$.",Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-497-fra.html,2016-2017,t1,Léger Marketing,P170081,2016-06-30,0351 Les services professionnels de communication non spécifiés ailleurs,2016-06-30 à 2017-03-31,"57 562,20 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2016-2017/con-498-fra.html,2016-2017,t1,Western University,P170093,2016-06-30,0492 Contrats de recherche,2016-06-30 à 2016-08-31,"24 000,00 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-473-fra.html,2015-2016,t4,Teknion Limited,P160129,2016-01-04,1231 Mobilier et ameublement du bureau incluant des pièces,2016-01-04 à 2017-03-31,"35 648,69 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-475-fra.html,2015-2016,t4,Mishkumi Technologies Inc.,P160131,2016-01-07,1283 Équipement informatique de l'environnement d'informatique répartie Bureau/OP/ord. portable (y compris pièces et périphériques),2016-01-07 à 2016-03-31,"22 512,10 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Services partagés Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-476-fra.html,2015-2016,t4,Teknion Limited,P160137,2016-01-14,0499 Autres services professionnels non précisés ailleurs,2016-01-14 à 2016-03-31,"20 582,38 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-471-fra.html,2015-2016,t4,Kapella Design & Illustrations,P160072-1,2016-02-12,0351 Les services professionnels de communication non spécifiés ailleurs,2015-08-19 à 2016-03-31,"18 000,00 $","Le présent marché a été adjugé dans le cadre d'un concours. Le présent marché comprend une modification ou plus.  Montant original 10,000.00$",Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-477-fra.html,2015-2016,t4,Altis Professional Recruitment,P160161,2016-02-22,0499 Autres services professionnels non précisés ailleurs,2016-02-22 à 2016-03-31,"10 170,00 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-478-fra.html,2015-2016,t4,Altis Professional Recruitment,P160162,2016-02-22,0813 Services d'aide temporaire,2016-02-22 à 2016-06-01,"24 144,75 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-479-fra.html,2015-2016,t4,National Arts Centre,P160166,2016-03-02,0822 Accueil,2016-03-02 à 2016-03-08,"11 386,16 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-472-fra.html,2015-2016,t4,Social Asset Measurements Inc.,P160104,2016-03-15,0859 Autres services commerciaux qui ne sont pas précisés ailleurs,2016-03-15 à 2017-03-15,"24 860,00 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-470-fra.html,2015-2016,t4,Media Q Inc.,P160010-1,2016-03-29,0361 Abonnement électronique et publications électroniques,2015-04-01 à 2016-03-31,"20 000,75 $","Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.  Montant original 15,000.75$.",Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-480-fra.html,2015-2016,t4,"CNW Group, National Capital Region",P170012,2016-03-30,0351 Les services professionnels de communication non spécifiés ailleurs,2016-04-01 à 2017-03-31,"24 973,00 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-481-fra.html,2015-2016,t4,Media Q Inc.,P170013,2016-03-30,0361 Abonnement électronique et publications électroniques,2016-04-01 à 2017-03-31,"15 000,75 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-468-fra.html,2015-2016,t3,Université du Québec à Montréal,P160054,2015-10-01,0492 Contrats de recherche,2015-10-01 à 2016-03-31,"22 297,10 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-469-fra.html,2015-2016,t3,Fleet-Chrysler-Canada Inc.,P160117,2015-12-21,1261 Véhicules automobiles de route,2015-12-21 à 2016-03-31,2016-03-31,"29 520,50 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-463-fra.html,2015-2016,t2,Imatics Inc.,P160069,2015-07-22,0473 Experts-conseils en technologie de l'information et en télécommunications,2015-07-22 à 2017-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-467-fra.html,2015-2016,t2,OPIN,P160078,2015-08-12,0499 Autres services professionnels non précisés ailleurs,2015-08-12 à 2016-03-31,"24 860,00 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-464-fra.html,2015-2016,t2,Accurate,P160071,2015-08-19,0351 Les services professionnels de communication non spécifiés ailleurs,2015-08-19 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-465-fra.html,2015-2016,t2,Kapella Design & Illustrations,P160072,2015-08-19,0351 Les services professionnels de communication non spécifiés ailleurs,2015-08-19 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-466-fra.html,2015-2016,t2,CC Visual Communications,P160073,2015-08-19,0351 Les services professionnels de communication non spécifiés ailleurs,2015-08-19 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-453-fra.html,2015-2016,t1,Lean Advisors,P160012,2015-04-13,0491 Services de conseillers en gestion,2015-04-14 à 2015-10-31,"23 730,00 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-454-fra.html,2015-2016,t1,Graybridge Malkam,P160020,2015-04-17,0446 Conseillers en formation,2015-04-20 à 2016-03-11,"10 596,10 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-455-fra.html,2015-2016,t1,Jeannot Trudel,P160042,2015-06-04,0494 Services de traduction,2015-06-04 à 2016-03-31,"15 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-456-fra.html,2015-2016,t1,Zénith Translations,P160047,2015-06-10,0494 Services de traduction,2015-07-01 à 2016-03-31,"30 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours. Le présent marché a été adjugé à un ancien fonctionnaire recevant une pension versée en vertu de la Loi sur la pension de la fonction publique.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-457-fra.html,2015-2016,t1,COM`ça,P160048,2015-06-10,0494 Services de traduction,2015-07-01 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-458-fra.html,2015-2016,t1,Nathalie Leclaire,P160049,2015-06-10,0494 Services de traduction,2015-06-10 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-459-fra.html,2015-2016,t1,Christiane Ryan,P160050,2015-06-10,0494 Services de traduction,2015-06-10 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-460-fra.html,2015-2016,t1,Aline Barnoti,P160051,2015-06-10,0494 Services de traduction,2015-06-10 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-461-fra.html,2015-2016,t1,Kerry Knapp,P160052,2015-06-10,0494 Services de traduction,2015-06-10 à 2016-03-31,"10 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2015-2016/con-462-fra.html,2015-2016,t1,SurveyMonkey Europe,P160062,2015-06-26,0859 Autres services commerciaux qui ne sont pas précisés ailleurs,2015-07-02 à 2016-07-01,"11 034,25 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-446-fra.html,2014-2015,t4,Tessier Translations,P150199,2015-01-14,0494 Services de traduction,2015-01-14 à 2016-01-29,"70 000,01 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-447-fra.html,2014-2015,t4,Canadian Apprenticeship Forum,P150212,2015-02-04,0499 Autres services professionnels non précisés ailleurs,2015-02-04 à 2015-04-30,"48 346,26 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-450-fra.html,2014-2015,t4,Freebalance,P160002,2015-02-13,0583 Frais de licence/maintenance de logiciels d'application (comprenant les logiciels commerciaux) et logiciels d'élaboration et de mise en oeuvre d'applications,2015-04-01 à 2016-03-31,"20 153,97 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-448-fra.html,2014-2015,t4,Broccolini Construction,P150234,2015-02-20,0499 Autres services professionnels non précisés ailleurs,2015-02-20 à 2015-03-31,"21 235,36 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-445-fra.html,2014-2015,t4,CNW Group,P150031-1,2015-02-24,0351 Les services professionnels de communication non spécifiés ailleurs,2014-04-01 à 2015-03-31,"37 459,50 $","Le présent marché comprend une modification ou plus.  Montant original $24,973.00.",Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-451-fra.html,2014-2015,t4,CNW Group,P160009,2015-03-20,0351 Les services professionnels de communication non spécifiés ailleurs,2015-04-01 à 2016-03-31,"24 973,00 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-449-fra.html,2014-2015,t4,Freeman Audio Visual,P150244-3,2015-03-23,0332 Services audio-visuels,2015-03-23 à 2015-03-24,"32 886,11 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-452-fra.html,2014-2015,t4,Media Q,P160010,2015-03-23,0361 Abonnement électronique et publications électroniques,2015-04-01 à 2016-03-31,"15 000,75 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-441-fra.html,2014-2015,t3,Christiane Ryan,P150131-1,2014-10-17,0494 Services de traduction,2013-07-05 à 2015-05-31,"25 000,00 $","Le présent marché a été adjugé dans le cadre d'un concours.Le présent marché comprend une modification ou plus.  Montant original 10,000.00$.",Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-442-fra.html,2014-2015,t3,Maplesoft Group,P150139,2014-10-21,0499 Autres services professionnels non précisés ailleurs,2014-10-22 à 2014-12-31,"13 288,80 $",Le présent marché a été adjugé à un fourniseur unique par un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-443-fra.html,2014-2015,t3,Secure Technologies International Inc,P150147,2014-11-05,"0584 Licences/maintenance des logiciels système et utilitaires pour les serveurs, le stockage, les périphériques et les composantes",2015-01-31 à 2016-01-31,"11 917,45 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-444-fra.html,2014-2015,t3,Softchoice,P150173,2014-12-11,"0584 Licences/maintenance des logiciels système et utilitaires pour les serveurs, le stockage, les périphériques et les composantes",2014-04-01 à 2017-03-31,"30 546,25 $",Le présent marché a une attestation de contrat à source unique de d'appel d'offres limitées par Travaux publics et Services gouvernementaux Canada,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-439-fra.html,2014-2015,t2,Jeannot Trudel,P150075,2014-07-08,0494 Services de traduction,2013-06-21 à 2015-05-31,"60 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.Le présent marché comprend une modification ou plus.  ,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-440-fra.html,2014-2015,t2,Kathy O'Hara,P150082,2014-07-21,0499 Autres services professionnels non précisés ailleurs,2014-07-22 à 2015-03-31,"10 848,00 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-438-fra.html,2014-2015,t2,Goss Gilroy Inc.,P150072,2014-09-25,0499 Autres services professionnels non précisés ailleurs,2014-09-25 à 2017-03-31,"351 750,00 $",Ce contrat est un contrat pluriannuel. Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-433-fra.html,2014-2015,t1,Freebalance,P150025,2014-04-01,0583 Frais de licence/maintenance de logiciels d'application (comprenant les logiciels commerciaux) et logiciels d'élaboration et de mise en oeuvre d'applications,2014-04-01 à 2015-03-31,"18 405,45 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-434-fra.html,2014-2015,t1,CNW Group,P150031,2014-04-01,0351 Les services professionnels de communication non spécifiés ailleurs,2014-04-01 à 2015-03-31,"24 973,00 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-435-fra.html,2014-2015,t1,Media Q,P150034,2014-04-01,0361 Abonnement électronique et publications électroniques,2014-04-01 à 2015-03-31,"22 600,00 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-431-fra.html,2014-2015,t1,Société Gamma Inc.,P15001,2014-04-03,0494 Services de traduction,2014-04-03 à 2015-03-31,"70 000,00 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-432-fra.html,2014-2015,t1,Aspek Software Systems,P150004,2014-04-22,0473 Experts-conseils en technologie de l'information et en télécommunications,2014-05-01 à 2015-03-31,"22 374,00 $",Le présent marché a été adjugé à un fournisseur unique.,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-436-fra.html,2014-2015,t1,Tessier Translations Inc.,P150037-A-1,2014-05-21,0494 Services de traduction,2014-05-05 à 2014-05-16,"11 812,41 $","Le présent marché comprend une modification ou plus.  Montant original 9,500.00$.",Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2014-2015/con-437-fra.html,2014-2015,t1,Canada Works Ltd.,P150058,2014-06-02,0499 Autres services professionnels non précisés ailleurs,2014-06-09 à 2014-07-31,"24 941,93 $",Le présent marché a été adjugé dans le cadre d'un concours.,Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2013-2014/con-420-fra.html,2013-2014,t4,University of Victoria,C14-18,2014-01-09,0499 Autres services professionnels non précisés ailleurs,2014-01-09 à 2014-03-24,"24 634,50 $",Le présent marché a été adjugé dans le cadre d'un concours.  (Commentaire révisé le 8 août 2014.),Oui
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2013-2014/con-421-fra.html,2013-2014,t4,Olivus Incorporated,C14-19,2014-01-30,0499 Autres services professionnels non précisés ailleurs,2014-01-30 à 2014-03-31,"16 385,00 $",Le présent marché a été adjugé à un fournisseur unique,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2013-2014/con-422-fra.html,2013-2014,t4,Itex Enterprise Solutions,1W001-14-0294,2014-02-07,"0672 Équipement informatique de l'environnement de production et operations-Serveurs, stockage, imprimantes, etc. (y compris pieces et périphériques",2014-02-07 à 2014-03-31,"39 190,66 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et services gouvernementaux Canada,Non
http://www.swc-cfc.gc.ca/trans/account-resp/pd-dp/dc/2013-2014/con-423-fra.html,2013-2014,t4,Itex Enterprise Solutions,1W001-14-0292,2014-02-07,"0673 Équipement informatique de l'environnement de production et opérations-Serveurs, stockage, imprimantes, etc. (y compris pièces et périphériques)",2014-02-07 à 2014-03-31,"133 897,23 $",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et services gouvernementaux Canada.,Non
